,latitude,longitude,admission_rate,undergrad_size,percent_white,percent_black,percent_hispanic,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,completion_rate,faminc,percent_pell_grant
174,34.7591,-92.2541,,79.0,0.0,1.0,0.0,0.0,,16982.0,,,1976.0,,,,13785.57,0.6129
175,36.2205,-93.0873,,1885.0,0.9082,0.0005,0.0472,0.4297,9463.0,,1896.0,4176.0,5232.0,5162.0,0.4643,,23812.81,0.6147
176,36.1786,-94.1164,,252.0,0.7381,0.0238,0.1865,0.0317,8855.0,,2321.0,2321.0,11450.0,,,,18614.89,0.2137
177,34.125,-93.0524,0.7011,1513.0,0.8434,0.08,0.039,0.0066,31473.0,,22370.0,22370.0,8912.0,4598.0,1.0,0.6022,82198.04,0.2702
178,34.3787,-92.8214,,817.0,0.7576,0.1652,0.0318,0.3231,12215.0,,3367.0,5917.0,5775.0,4709.0,0.3462,,27381.6,0.3697
179,36.053000000000004,-91.8964,,1226.0,0.9690000000000001,0.0041,0.0139,0.2985,11364.0,,2414.0,4766.0,3336.0,4628.0,0.4242,,22645.18,0.7091
180,35.4778,-93.4679,0.6136,568.0,0.6831,0.0546,0.0915,0.0053,34532.0,,24350.0,24350.0,10651.0,5489.0,1.0,0.4831,53160.42,0.3906
181,35.1721,-92.7285,0.5838,2077.0,0.7607,0.0968,0.0067,0.3895,11593.0,,2309.0,3233.0,3700.0,4606.0,1.0,,27845.43,0.672
182,34.7367,-92.2824,,554.0,0.0072,0.8935,0.0036,0.055999999999999994,24877.0,,12564.0,12564.0,6217.0,4598.0,1.0,0.4462,29305.55,0.7282
183,34.545,-90.6177,,986.0,0.4493,0.5284,0.0132,0.3225,16140.0,,2375.0,4055.0,7123.0,4280.0,0.6731,,18594.53,0.396
184,34.2098,-92.0247,,1415.0,0.3618,0.617,0.0099,0.4212,9672.0,,2980.0,5440.0,5034.0,3843.0,0.3909,,21352.65,0.5864
185,33.2151,-92.6631,,50.0,0.62,0.34,0.02,0.0,,10799.0,,,2164.0,,,,15759.64,0.7077
186,34.7824,-92.2997,,9480.0,0.3814,0.5315,0.034,0.4742,17064.0,,3507.0,5247.0,3151.0,5198.0,1.0,,25786.72,0.5737
187,33.6479,-93.5845,,1157.0,0.5177,0.3768,0.0622,0.3751,14349.0,,2281.0,4396.0,5271.0,4493.0,0.4396,,23109.77,0.619
188,34.5908,-94.2197,,553.0,0.8788,0.0036,0.0398,0.2712,10415.0,,2208.0,5064.0,3672.0,5085.0,0.3043,,17486.38,0.3892
189,36.0787,-94.1565,,96.0,0.8333,0.0417,0.0729,0.1458,,24420.0,,,2524.0,,,,19824.93,0.4392
190,35.2377,-91.7345,,104.0,0.8077,0.1538,0.0288,0.4519,,18967.0,,,971.0,,,,17418.0,0.4621
191,,,,330.0,0.0091,0.9909,0.0,0.2061,7500.0,,2100.0,2100.0,4411.0,4422.0,0.75,,,0.75
192,36.1268,-90.9399,0.6798,501.0,0.8802,0.0659,0.02,0.0299,22330.0,,13750.0,13750.0,5339.0,5359.0,1.0,0.3985,46079.94,0.5265
193,33.2094,-92.6661,,1306.0,0.5023,0.4571,0.0291,0.4686,17675.0,,2200.0,4264.0,6429.0,4218.0,1.0,,23470.21,0.51
194,33.2912,-93.2351,0.6081,2640.0,0.6432,0.28300000000000003,0.0216,0.0833,17738.0,,7466.0,10616.0,6317.0,6077.0,0.6831,0.2973,37692.78,0.5152
195,33.6039,-92.839,,894.0,0.5861,0.3546,0.0213,0.2729,16258.0,,4080.0,5520.0,6394.0,4472.0,0.5072,,27641.94,0.322
196,34.7357,-92.2898,,25.0,0.0,1.0,0.0,0.24,,6876.0,,,1500.0,,,,11259.16,0.52
197,35.3853,-94.3741,0.5736,6508.0,0.7409,0.0458,0.0748,0.2183,14335.0,,4528.0,10072.0,5165.0,6658.0,0.5407,0.2291,34268.8,0.5053
198,37.7877,-122.4007,,10300.0,0.2625,0.0667,0.1042,0.4475,34512.0,,19130.0,19130.0,7291.0,7062.0,0.1892,0.3188,56017.74,0.4242
199,38.5917,-121.2815,0.3845,510.0,0.5098,0.1059,0.1039,0.2412,26209.0,,18048.0,18048.0,4266.0,6627.0,0.1818,0.4167,44742.26,0.662
200,33.7289,-117.9877,,44.0,0.4773,0.3182,0.2045,0.0,,24084.0,,,1972.0,,,,29444.33,0.8228
201,37.7642,-122.2436,,186.0,0.129,0.4946,0.2688,0.5538,,17164.0,,,2538.0,,,,5036.56,0.7865
202,37.7824,-122.2793,,5147.0,0.1463,0.2174,0.2024,0.8665,10251.0,,1144.0,6256.0,3724.0,8069.0,0.3616,,14490.07,0.2203
203,34.943000000000005,-120.4215,,9692.0,0.3839,0.0287,0.5028,0.6579,10735.0,,1346.0,6666.0,4164.0,7896.0,0.2613,,22541.11,0.2424
204,34.0953,-118.3441,0.1479,258.0,0.4612,0.0775,0.1512,0.0,51197.0,,30650.0,30650.0,5835.0,6567.0,0.1667,,62173.6,0.4163
205,33.8844,-118.125,,45.0,0.0222,0.0,0.9778,0.5333,,16486.0,,,2668.0,,,,,0.8258
206,34.0792,-118.2923,,1770.0,0.0554,0.1638,0.6412,0.0,,29948.0,,,6902.0,5222.0,,,24657.68,0.7065
207,38.6497,-121.346,,27332.0,0.4786,0.1027,0.1933,0.7339,12311.0,,1104.0,7200.0,3493.0,8126.0,0.3892,,16573.72,0.2858
208,37.6754,-122.0848,,170.0,0.0765,0.3647,0.3706,0.0,,31438.0,,,1765.0,,,,23067.79,0.7023
209,34.6762,-118.1862,,12416.0,0.248,0.2138,0.4361,0.6505,11430.0,,1104.0,5664.0,3440.0,8477.0,0.3161,,16639.22,0.5111
210,34.1708,-118.1869,0.8167,1742.0,0.2153,0.0115,0.1051,0.1533,56400.0,,36480.0,36480.0,17117.0,6826.0,1.0,0.6436,55123.2,0.3687
211,34.056,-118.2724,,404.0,0.0569,0.3416,0.5396,0.0,,22699.0,,,4480.0,,,,13371.89,0.6992
212,32.7157,-117.1582,,110.0,0.1636,0.3818,0.4273,0.0,,24413.0,,,3066.0,,,,6609.11,0.9834
213,34.1309,-117.88799999999999,0.7985,6543.0,0.4966,0.0474,0.2306,0.1314,44021.0,,32256.0,32256.0,10343.0,9231.0,0.4597,0.6486,87044.35,0.2858
214,35.4108,-118.9735,,15854.0,0.255,0.046,0.6101,0.6557,8732.0,,1324.0,7008.0,4641.0,8689.0,0.5366,,19307.07,0.3905
215,34.8715,-117.0252,,2866.0,0.3601,0.1577,0.3838,0.5967,14930.0,,1104.0,5400.0,4968.0,7455.0,0.2569,,17820.54,0.4941
216,32.6768,-117.0902,,185.0,0.1297,0.1892,0.4919,0.0,,24879.0,,,3735.0,,,,26238.41,0.5461
217,33.8423,-117.9413,0.8321,259.0,0.0232,0.027000000000000003,0.2471,0.2124,11741.0,,7620.0,7620.0,3934.0,3077.0,,0.7826,22507.25,0.75
218,33.9048,-118.0173,0.7286,4324.0,0.5481,0.0197,0.1714,0.0333,44573.0,,32142.0,32142.0,10435.0,8924.0,0.9883,0.6819,87464.81,0.3103
219,34.4186,-119.696,0.98,492.0,0.1382,0.0081,0.061,0.2175,32699.0,,20120.0,20120.0,5296.0,6236.0,,0.3654,78422.64,0.4281
220,33.819,-117.9064,,45.0,0.3333,0.0667,0.4889,0.0,,26313.0,,,6464.0,,,,34001.98,0.795
221,34.0614,-118.3029,,879.0,0.5085,0.1752,0.1581,0.0,24818.0,,11850.0,11850.0,3389.0,4360.0,0.3846,0.0638,42256.23,0.5886
222,39.6491,-121.6447,,11123.0,0.6422,0.0266,0.1712,0.4902,11493.0,,1354.0,6154.0,4255.0,7923.0,0.2636,,22544.24,0.4933
223,37.7748,-122.4165,,75.0,0.5467,0.08,0.16,0.0933,,,,,11135.0,8395.0,0.32,,39976.52,0.5699
224,36.9891,-121.9279,,12724.0,0.5136,0.0123,0.364,0.6415,12665.0,,1358.0,5698.0,6238.0,7875.0,0.3703,,21372.33,0.2477
225,33.9286,-117.4259,0.7879999999999999,5797.0,0.44799999999999995,0.084,0.3012,0.1226,39026.0,,28122.0,28122.0,8008.0,8355.0,0.4779,0.5808,75462.81,0.4777
226,37.8357,-122.2514,0.8157,1463.0,0.3329,0.0403,0.1367,0.0499,53837.0,,40334.0,40334.0,16026.0,8347.0,0.1572,0.6183,63904.48,0.3241
227,34.1393,-118.1257,0.1055,977.0,0.304,0.0174,0.1003,0.0,56382.0,,41538.0,41538.0,92854.0,16120.0,0.9570000000000001,0.9307,78937.67,0.1063
228,34.2256,-118.8795,0.4802,2882.0,0.5232,0.0427,0.2523,0.059000000000000004,48630.0,,35720.0,35720.0,8149.0,9597.0,1.0,0.7005,95022.25,0.2578
229,35.2989,-120.6586,0.3123,18664.0,0.5956,0.0076,0.1489,0.036000000000000004,23867.0,,8724.0,19884.0,9907.0,8675.0,0.6858,0.6972,86747.55,0.1975
230,32.8971,-117.0944,0.4922,254.0,0.315,0.1142,0.2638,0.3268,28901.0,,15816.0,15816.0,9501.0,8051.0,0.7826,,28555.74,0.3228
231,35.35,-119.1047,0.6626,7226.0,0.196,0.0656,0.4979,0.0995,18061.0,,6775.0,17935.0,6087.0,8122.0,0.6512,0.3946,38023.07,0.5843
232,37.5258,-120.8525,0.7215,7751.0,0.282,0.0255,0.4496,0.1557,17161.0,,6491.0,17651.0,8274.0,8072.0,0.563,0.5198,43469.3,0.5774
233,34.183,-117.3225,0.5831,15887.0,0.1743,0.0729,0.5549,0.1065,17030.0,,6550.0,17710.0,6585.0,8558.0,0.5046,0.4112,40191.82,0.5799
234,34.0543,-117.819,0.5218,20857.0,0.2159,0.0323,0.3722,0.1186,19402.0,,6350.0,17510.0,7355.0,9101.0,0.4882,0.5237,46768.74,0.4404
235,39.728,-121.8463,0.7161,15106.0,0.5255,0.019,0.23,0.0655,22926.0,,6972.0,18132.0,6800.0,8370.0,0.5281,0.5605,58551.47,0.3893
236,33.8652,-118.2593,0.5747,11894.0,0.0931,0.1703,0.5397,0.2794,12957.0,,6100.0,17260.0,6807.0,8202.0,0.3877,0.2935,33355.93,0.5862
237,36.8145,-119.7483,0.5815,19911.0,0.2511,0.0404,0.4258,0.1186,16377.0,,6287.0,17447.0,6446.0,8027.0,0.5161,0.4859,40758.26,0.5407
238,33.8836,-117.8853,0.4579,33000.0,0.2556,0.0222,0.375,0.1933,16663.0,,6186.0,17346.0,7685.0,8521.0,0.4622,0.5347,46741.81,0.4061
239,37.6571,-122.0581,0.6872,12079.0,0.1843,0.1083,0.2546,0.1301,20676.0,,6550.0,17710.0,6978.0,8804.0,0.4163,0.3808,36865.24,0.4426
240,33.7828,-118.1123,0.3082,30440.0,0.214,0.0399,0.3672,0.1565,18085.0,,6240.0,17400.0,7422.0,8671.0,0.5029,0.6033,45976.99,0.4733
241,34.0669,-118.169,0.6752,19525.0,0.0812,0.0465,0.5965,0.168,14747.0,,6344.0,17504.0,6569.0,8767.0,0.4996,0.3565,27649.23,0.6447
242,34.2367,-118.5268,0.4624,33581.0,0.2575,0.0623,0.4029,0.1618,20899.0,,6525.0,17685.0,6952.0,8395.0,0.4602,0.4575,39205.28,0.4848
243,38.5575,-121.4219,0.6968,25991.0,0.3247,0.0591,0.2567,0.191,19380.0,,6628.0,17788.0,7281.0,8364.0,0.4894,0.4285,43423.41,0.505
244,37.8715,-122.2604,0.18,25951.0,0.2857,0.0221,0.132,0.0282,32715.0,,12864.0,35742.0,18072.0,14652.0,0.7304,0.9103,60121.12,0.3237
245,38.5399,-121.75200000000001,0.4521,26483.0,0.3125,0.0211,0.172,0.0267,31803.0,,13895.0,36773.0,21365.0,12065.0,0.8397,0.8133,59783.54,0.4297
246,33.667,-117.7686,0.4239,23517.0,0.1739,0.0187,0.2171,0.0171,28980.0,,13149.0,36027.0,17853.0,12839.0,0.7884,0.8585,67260.78,0.43200000000000005
247,34.0689,-118.4439,0.2199,28667.0,0.2859,0.0261,0.1842,0.0206,31474.0,,12697.0,35575.0,38489.0,15089.0,0.7082,0.9031,54271.79,0.3624
248,33.9759,-117.3311,0.62,18612.0,0.1442,0.0487,0.3589,0.0223,29787.0,,12960.0,35838.0,10473.0,11324.0,0.8240000000000001,0.6617,57708.66,0.564
249,32.8766,-117.2378,0.375,23792.0,0.2357,0.0119,0.1581,0.0271,29751.0,,13271.0,36149.0,22757.0,13126.0,0.8344,0.858,58621.21,0.4274
250,34.4155,-119.8481,0.4444,19362.0,0.3965,0.0213,0.2481,0.0148,31913.0,,13746.0,36624.0,10571.0,13048.0,0.8340000000000001,0.807,70987.15,0.3798
251,36.9973,-122.068,0.5991,15695.0,0.368,0.0201,0.3019,0.0237,33208.0,,13397.0,36275.0,8338.0,12110.0,0.7098,0.7267,73778.36,0.4459
252,37.6452,-120.9969,,114.0,0.4825,0.0175,0.4561,0.2281,,16818.0,,,1052.0,,,,19143.9,0.6135
253,36.7676,-119.7328,0.8333,30.0,0.2333,0.2,0.2333,0.4,17109.0,,8275.0,8275.0,3031.0,1185.0,,0.25,27211.52,0.5429
254,32.7702,-117.1338,,762.0,0.2927,0.2205,0.2756,0.0,27138.0,,18480.0,18480.0,3504.0,4887.0,0.209,0.5845,33583.4,0.7156
255,37.7654,-122.4026,,489.0,0.0286,0.0061,0.0184,0.0,23262.0,,13761.0,13761.0,4367.0,5493.0,,,62763.43,0.4066
256,32.7652,-117.0243,,219.0,0.3744,0.0685,0.4521,0.0,,18954.0,,,2544.0,,,,41694.17,0.4957
257,34.3933,-118.5673,0.2992,987.0,0.4377,0.0628,0.1125,0.0132,56435.0,,40536.0,40536.0,22046.0,6290.0,0.5825,0.5746,63348.67,0.3337
258,38.0691,-122.2316,0.748,1044.0,0.5785,0.0239,0.1561,0.0354,22223.0,,6536.0,17696.0,13827.0,8259.0,0.6629,0.5871,74171.52,0.3762
259,37.4474,-122.2655,,5217.0,0.3094,0.037000000000000005,0.4455,0.7801,9010.0,,1344.0,8420.0,4201.0,8272.0,0.2941,,18863.04,0.1566
260,34.4031,-118.5695,,16784.0,0.3876,0.0512,0.4289,0.6229,11251.0,,1154.0,5450.0,4799.0,8920.0,0.2551,,30184.9,0.2279
261,33.781,-118.0317,,167.0,0.521,0.0539,0.2814,0.5569,,14912.0,,,4413.0,,,,29134.83,0.5229
262,34.1954,-118.4483,1.0,606.0,0.1584,0.2673,0.4406,0.0,,29402.0,,,5129.0,6110.0,0.55,,35870.09,0.7058
263,32.7117,-117.1225,,267.0,0.2135,0.1536,0.5693,0.4082,,17902.0,,,5529.0,,,,17218.54,0.6607
264,37.3227,-121.887,,345.0,0.0696,0.0261,0.8203,0.0609,,17000.0,,,6619.0,,,,17218.54,0.6319
265,32.7909,-115.5491,,234.0,0.0171,0.0085,0.9658,0.0,,9931.0,,,5325.0,,,,17218.54,0.4565
266,34.0751,-117.2687,,103.0,0.2233,0.2136,0.5146,0.0,,17101.0,,,6047.0,,,,17218.54,0.7046
267,36.9318,-121.76799999999999,,88.0,0.0568,0.0,0.9432,0.0,,15243.0,,,6365.0,,,,17218.54,0.386
268,37.0157,-121.5614,,104.0,0.0288,0.0,0.9712,0.0,,16275.0,,,6013.0,,,,17218.54,0.4669
269,36.6716,-121.6528,,65.0,0.0154,0.0462,0.9231,0.0,,16468.0,,,6371.0,,,,17218.54,0.4167
270,33.8858,-118.0973,,20011.0,0.0955,0.0795,0.6481,0.6579999999999999,9066.0,,1346.0,7114.0,6081.0,9534.0,0.3448,,21389.36,0.4706
271,35.5678,-117.6677,,4029.0,0.5001,0.0494,0.3328,0.7684,11064.0,,1290.0,6974.0,4607.0,8162.0,0.3694,,15251.73,0.1763
272,37.6425,-122.10700000000001,,12082.0,0.1855,0.132,0.3494,0.6781,11350.0,,1138.0,6970.0,5977.0,8342.0,0.4098,,18560.93,0.2546
273,34.1471,-117.5731,,17217.0,0.1952,0.0893,0.5822,0.6786,14156.0,,1153.0,6145.0,4858.0,8641.0,0.2371,,21555.79,0.3683
274,33.7937,-117.8515,0.4471,5940.0,0.5978,0.0162,0.1433,0.0348,57020.0,,43573.0,43573.0,13977.0,11095.0,1.0,0.7609999999999999,71813.4,0.2035
275,33.9257,-118.2428,0.8889,83.0,0.0964,0.3253,0.1928,0.506,26941.0,,11956.0,11956.0,13828.0,6747.0,0.5,,32755.58,0.5185
276,33.6535,-117.8106,0.9119,1916.0,0.4937,0.0324,0.1827,0.0908,41233.0,,29630.0,29630.0,5628.0,7044.0,0.3442,0.6256,86157.18,0.2503
277,32.8,-116.9031,0.49200000000000005,889.0,0.3735,0.1541,0.1541,0.1057,37696.0,,25888.0,25888.0,4972.0,5271.0,0.2844,0.4125,64080.54,0.6475
278,34.1355,-117.8853,,11494.0,0.2084,0.0451,0.5868,0.5855,8257.0,,1174.0,5086.0,3751.0,8454.0,0.3893,,22792.26,0.3254
279,,,,96.0,0.8125,0.0208,0.0938,0.0729,,12973.0,,,1923.0,,,,,0.3247
280,37.726,-122.4512,,24662.0,0.2399,0.0798,0.2208,0.6316,9757.0,,1274.0,6748.0,6334.0,7668.0,0.4389,,15989.11,0.2581
281,34.1023,-117.7066,0.1173,1311.0,0.4386,0.0397,0.1121,0.0031,60065.0,,45625.0,45625.0,26268.0,9388.0,0.9195,0.9254,112417.66,0.1163
282,36.2841,-119.3134,,354.0,0.2006,0.0311,0.7232,0.0,,22270.0,,,2367.0,,,,25190.59,0.7094
283,36.8369,-119.6902,,608.0,0.3125,0.0329,0.3997,0.39799999999999996,,15638.0,,,3292.0,,,,18627.54,0.1237
284,33.6098,-117.8618,,8999.0,0.3293,0.10800000000000001,0.24,0.8465,11569.0,,1136.0,5288.0,3472.0,9444.0,0.1474,,20133.27,0.1754
285,37.407,-122.0242,0.7784,457.0,0.4245,0.035,0.1466,0.3129,32243.0,,16160.0,16160.0,14120.0,7785.0,1.0,0.3125,64579.76,0.39899999999999997
286,32.821999999999996,-117.1365,1.0,532.0,0.5056,0.0883,0.1805,0.1861,29842.0,,20200.0,20200.0,2457.0,3645.0,,0.5116,44750.74,0.4873
287,33.7883,-117.8535,,40.0,0.475,0.025,0.475,0.0,,,,,3590.0,,,,45513.04,0.1528
288,38.0304,-120.3876,,2425.0,0.7344,0.0082,0.1604,0.6561,12210.0,,1150.0,6046.0,4854.0,8447.0,0.3072,,15496.73,0.2883
289,34.1796,-118.5384,0.5479999999999999,314.0,0.4745,0.1847,0.1847,0.0924,30642.0,,18804.0,18804.0,3407.0,4167.0,0.038,0.4912,61993.27,0.4847
290,33.8767,-118.2092,,6846.0,0.0359,0.3791,0.4828,0.7286,12723.0,,1142.0,5222.0,4519.0,8037.0,0.3409,,15852.36,0.2272
291,37.9686,-122.3424,,5468.0,0.1079,0.244,0.3385,0.6379,15105.0,,1298.0,7038.0,4760.0,8041.0,0.2895,,16729.7,0.2864
292,38.4538,-121.42299999999999,,12852.0,0.2464,0.1334,0.2304,0.7484,13537.0,,1104.0,7200.0,3214.0,8084.0,0.4228,,17549.95,0.2425
293,34.0385,-117.1008,,4716.0,0.4285,0.0424,0.4186,0.6497,16696.0,,1134.0,3918.0,2703.0,4905.0,0.4404,,22751.98,0.2019
294,35.3299,-120.7416,,7964.0,0.637,0.0148,0.2449,0.5241,15304.0,,1230.0,6404.0,4578.0,7169.0,0.3438,,30193.43,0.1684
295,32.7431,-116.941,,7778.0,0.4644,0.0625,0.3155,0.7479,7866.0,,1386.0,6896.0,3931.0,7401.0,0.2005,,17818.04,0.2596
296,33.8276,-118.0239,,14923.0,0.2276,0.0414,0.4236,0.6621,10174.0,,1136.0,6152.0,4671.0,10467.0,0.3228,,21573.37,0.2652
297,37.3192,-122.0454,,20496.0,0.2259,0.0309,0.2396,0.496,10046.0,,1542.0,8022.0,4136.0,8848.0,0.3577,,21284.84,0.1589
298,33.746,-116.9999,,1330.0,0.3451,0.109,0.4654,0.2128,,19031.0,,,5002.0,,,,,0.7481
299,33.7296,-116.4039,,229.0,0.2795,0.0393,0.6507,0.0,,17157.0,,,1286.0,,,,,0.5429
300,40.8809,-123.9889,0.6667,14.0,0.5,0.1429,0.1429,0.0,,,12750.0,12750.0,4161.0,1895.0,,,38471.71,0.0
301,33.7325,-116.3876,,8330.0,0.2217,0.0373,0.6492,0.5693,14046.0,,1316.0,6636.0,5293.0,9518.0,0.2435,,23366.51,0.4542
302,32.731,-117.1498,,181.0,0.6685,0.0442,0.1326,0.3425,29477.0,,20470.0,20470.0,3227.0,5000.0,,0.6667,47907.68,0.5784
303,37.968,-122.0699,,18566.0,0.3969,0.0544,0.2164,0.5938,14386.0,,1298.0,7038.0,4508.0,8198.0,0.34600000000000003,,20644.71,0.1388
304,37.98,-122.5147,0.7752,1567.0,0.32799999999999996,0.0421,0.2253,0.1774,56165.0,,40600.0,40600.0,14357.0,8770.0,0.2969,0.5387,73265.64,0.3232
305,34.0392,-118.1484,,33439.0,0.0845,0.0477,0.6019,0.7904,14906.0,,1221.0,6161.0,3998.0,6777.0,0.3532,,19262.75,0.2731
306,37.348,-121.9478,,566.0,0.2332,0.1378,0.5141,0.3905,,19721.0,,,3546.0,,,,15438.9,0.6944
307,33.8856,-118.3266,,22222.0,0.1443,0.1606,0.4766,0.6497,16018.0,,1142.0,5222.0,4726.0,8473.0,0.3751,,18790.79,0.2575
308,34.0622,-118.3383,,205.0,0.2537,0.122,0.4683,0.0,,32897.0,,,3157.0,,,,28958.22,0.6567
309,34.1819,-118.3097,,397.0,0.3678,0.1108,0.4509,0.2519,,18490.0,,,4778.0,,,,28499.38,0.7678
310,33.916,-117.2281,,254.0,0.2283,0.2047,0.5039,0.1142,,19714.0,,,5430.0,,,,24349.48,0.7462
311,38.4678,-122.7286,,412.0,0.5364,0.0243,0.3835,0.0243,,17079.0,,,6893.0,3721.0,0.3167,,39081.12,0.3192
312,37.3017,-121.7667,,7472.0,0.0883,0.0302,0.3979,0.6597,14405.0,,1326.0,7010.0,4596.0,9471.0,0.3459,,17905.71,0.3153
313,34.0442,-118.2599,0.5701,3459.0,0.3446,0.061,0.2252,0.1119,42958.0,,28920.0,28920.0,11703.0,2756.0,0.2436,0.6196,71347.85,0.3179
314,37.7863,-122.4065,0.6358,637.0,0.3752,0.0502,0.2198,0.0895,42052.0,,28920.0,28920.0,12672.0,2367.0,0.1607,0.5667,71347.85,0.3533
315,33.692,-117.8523,0.6915,214.0,0.4206,0.027999999999999997,0.2944,0.0421,38721.0,,28920.0,28920.0,8266.0,2525.0,0.2381,,71347.85,0.4642
316,39.9524,-120.9709,,1444.0,0.5602,0.1579,0.1517,0.5596,14923.0,,1446.0,6996.0,6366.0,6070.0,0.5,,35372.55,0.3208
317,38.6488,-121.4978,,246.0,0.4797,0.0732,0.3374,0.313,,20441.0,,,2511.0,,,,47492.04,0.603
318,33.8058,-117.8367,,47.0,0.617,0.0,0.23399999999999999,0.4468,,11467.0,,,330.0,,,,,0.019
319,37.3611,-122.1283,,13362.0,0.355,0.0386,0.2236,0.6135,10399.0,,1536.0,8016.0,5052.0,8665.0,0.3388,,23786.84,0.0864
320,40.7988,-124.1658,,83.0,0.7229,0.012,0.0723,0.0361,,13192.0,,,1941.0,,,,14394.93,0.6726
321,36.7675,-119.7951,,18888.0,0.2394,0.0624,0.4953,0.6123,10821.0,,1142.0,6782.0,3918.0,8390.0,0.3797,,18762.64,0.3821
322,36.7253,-119.73200000000001,0.7844,2496.0,0.3842,0.0525,0.4058,0.145,33973.0,,25716.0,25716.0,5520.0,6562.0,0.8403,0.5412,56054.12,0.5761
323,33.8768,-117.917,,22295.0,0.2454,0.0333,0.4974,0.627,10651.0,,1138.0,6010.0,5500.0,10472.0,0.3274,,24492.93,0.2486
324,36.9733,-121.5682,,5267.0,0.3321,0.0266,0.5113,0.6645,11544.0,,1245.0,6654.0,5214.0,8319.0,0.24600000000000002,,20406.43,0.2332
325,33.1313,-117.3188,,192.0,0.3646,0.0104,0.0573,0.0,,33485.0,,,13199.0,,,,43072.71,0.0933
326,34.1664,-118.2283,,14102.0,0.47,0.0267,0.2997,0.5225,8875.0,,1175.0,5663.0,4332.0,8263.0,0.3128,,17338.68,0.4099
327,34.1496,-118.2549,1.0,293.0,0.099,0.0717,0.5563,0.0,,22364.0,,,4159.0,,,,25789.57,0.6698
328,37.7892,-122.3988,,470.0,0.2851,0.1043,0.1723,0.7787,,,,,8484.0,10541.0,1.0,,40901.68,0.3474
329,33.7338,-118.00299999999999,,11689.0,0.3171,0.0189,0.3019,0.6207,16230.0,,1176.0,5208.0,3754.0,9546.0,0.2995,,20878.13,0.2768
330,32.8161,-117.0073,,17042.0,0.4249,0.0663,0.3088,0.6271,7759.0,,1387.0,6897.0,4304.0,7678.0,0.2516,,23524.32,0.2278
331,34.135999999999996,-117.2876,,30.0,0.1333,0.0667,0.7333,0.0,,15526.0,,,2282.0,,,,20305.73,0.7593
332,36.6731,-121.6688,,8829.0,0.1287,0.0182,0.6311,0.6166,14629.0,,1340.0,6704.0,4796.0,8459.0,0.2952,,23750.93,0.3227
333,34.1061,-117.7106,0.1817,803.0,0.4745,0.0125,0.0909,0.0025,60613.0,,46509.0,46509.0,27810.0,12450.0,0.8962,0.9082,104063.05,0.1314
334,38.5944,-121.2801,,1146.0,0.1902,0.1414,0.1195,0.226,24503.0,,13620.0,13620.0,2091.0,4803.0,,,32126.24,0.7893
335,36.8224,-119.7955,,1791.0,0.1457,0.0637,0.4846,0.2507,23046.0,,13620.0,13620.0,1798.0,3896.0,,,23362.39,0.8886
336,37.4109,-121.8939,,1668.0,0.0618,0.0336,0.2836,0.2992,23209.0,,13620.0,13620.0,1556.0,4604.0,,,35683.41,0.7587
337,37.7819,-122.4043,,1070.0,0.1262,0.2075,0.3093,0.3523,23587.0,,13620.0,13620.0,2184.0,4617.0,,,36363.01,0.7369
338,38.0189,-122.03,,1502.0,0.2077,0.1611,0.2137,0.261,22720.0,,13620.0,13620.0,1766.0,4515.0,,,34211.73,0.7608
339,37.7055,-122.4617,,126.0,0.0238,0.1111,0.5794,0.8571,,16721.0,,,1909.0,,,,22633.74,0.7098
340,37.8027,-122.1872,0.5668,800.0,0.1838,0.2138,0.2775,0.2575,46994.0,,33020.0,33020.0,7958.0,7717.0,0.2392,0.3548,63127.65,0.4618
341,40.8741,-124.0814,0.8018,7748.0,0.5021,0.036000000000000004,0.2657,0.0654,23113.0,,7144.0,18304.0,8294.0,8148.0,0.5414,0.4004,47467.44,0.5162
342,38.0111,-121.3164,,757.0,0.2602,0.1427,0.4491,0.469,21029.0,,11277.0,11277.0,3488.0,8986.0,0.275,0.9309999999999999,31870.54,0.755
343,32.8276,-115.5039,,6663.0,0.0224,0.0039,0.902,0.4864,9327.0,,1326.0,6926.0,3106.0,6030.0,0.4952,,20557.61,0.562
344,37.3686,-121.9695,,173.0,0.1676,0.0578,0.5665,0.0,,25900.0,,,3205.0,,,,27562.46,0.8808
345,33.6414,-117.8657,,293.0,0.6621,0.0102,0.1297,0.7611,,,,,2204.0,5652.0,,,78215.29,0.16399999999999998
346,34.0175,-118.4949,,268.0,0.5448,0.055999999999999994,0.3022,0.0,,18063.0,,,2668.0,,,,15128.95,0.6005
347,33.6751,-117.7786,,11725.0,0.3616,0.0242,0.239,0.6255,16598.0,,1453.0,7615.0,4079.0,8909.0,0.2398,,23295.64,0.125
348,32.8071,-117.1197,0.9298,1209.0,0.2639,0.1795,0.3143,0.1208,26686.0,,18048.0,18048.0,2856.0,5561.0,0.1039,0.2704,40565.47,0.6058
349,34.1024,-117.8184,0.9617,534.0,0.2341,0.0693,0.5543,0.1592,26194.0,,18048.0,18048.0,3999.0,6048.0,0.1,0.3874,40111.12,0.7605
