,x1,x2,x4,x5,x6,x9,y
252,4.44991,-11.2037,-5.60184,0.842387,-9.17557,432.339,2.22496
8501,-3.45058,-12.2312,-1.72529,0.286981,-2.52794,135.297,-5.97852
3622,2.97928,-13.1891,-6.59457,-0.707017,-10.6819,351.081,-7.7026
6427,-4.44076,-11.8489,-2.22038,-0.0600131,-2.06569,356.756,-6.50645
13021,1.3067,-11.4908,0.65335,-0.698912,3.01005,110.871,0.65335
5360,-2.4008,-11.5335,-5.76673,-0.290548,-26.0503,347.106,-28.4511
32554,-0.358198,-11.8133,-5.90663,-0.10694,-16.5233,154.002,-16.8815
19600,0.772198,-11.9233,-5.96166,0.828963,-11.4464,315.663,0.386099
7932,-3.28722,-13.5216,-1.64361,0.408286,-2.13067,138.363,-5.41788
39573,-3.13678,-10.5205,-1.56839,0.945733,-3.07424,329.473,-1.56839
17972,-0.585617,-12.783,-6.39151,0.353284,-18.2734,404.701,-18.859
6401,-0.495443,-11.2888,-5.6444,-0.134251,-3.73884,388.205,-4.23429
19903,1.61169,-10.082,0.805844,0.172363,1.21017,327.913,0.805844
39998,0.355918,-13.4661,-6.73303,0.717875,-23.7123,151.431,0.177959
430,3.77273,-11.3585,-5.67923,-0.644864,-21.5883,285.202,-17.8156
35378,-1.30688,-10.3641,-0.653442,-0.235306,-2.30491,218.605,-3.61179
967,-1.06733,-10.5805,-5.29025,0.0933419,-12.3566,273.076,-13.424
1451,3.12412,-10.7341,-5.36703,-0.833119,-4.28849,196.133,-1.16438
28250,0.822911,-12.1837,0.411456,0.0172234,1.5214,368.911,0.411456
11376,0.631763,-14.2678,-7.1339,-0.819275,-10.8691,347.664,-10.2374
7094,2.7768,-14.3372,-7.16862,-0.84134,-11.4115,383.509,-8.63468
37969,4.72464,-14.0303,-7.01514,-0.810861,-13.2677,445.811,-8.54306
4243,-1.37965,-13.2814,-0.689824,0.753587,-0.427232,334.892,-0.689824
36783,-0.0918482,-11.7631,-5.88154,-0.339379,-23.3572,309.68,-23.449
8054,-1.67525,-11.545,-5.77249,-0.106405,-10.8629,458.965,-12.5382
4990,4.75735,-14.9432,-7.47161,-0.0692995,-9.46433,494.586,-4.70698
40385,-4.42158,-14.4891,-7.24454,0.848131,-1.68085,242.202,-2.21079
35836,-0.647087,-13.6368,-0.323543,0.657535,-0.915124,413.921,-0.323543
23115,-1.61365,-13.8991,-0.806827,0.0121855,-2.01338,276.009,-3.62703
26700,-2.15291,-14.2902,-7.14508,0.302636,-14.9621,267.668,-17.115
4336,-0.244863,-14.7623,-7.38117,-0.0160459,-22.706,348.152,-22.9509
21179,0.681422,-14.8187,-7.40933,0.194223,-28.0684,369.256,-27.3869
657,-2.0998,-12.0702,-6.0351,-0.227447,-12.8314,316.326,-14.9312
13642,1.67,-10.6976,-5.34878,-0.701283,-4.74992,342.139,-3.07992
37719,3.51015,-11.1669,1.75507,-0.393159,2.1216,128.835,1.75507
18247,1.79741,-14.8405,-7.42026,-0.336215,-28.3089,481.563,-26.5115
1557,-2.09145,-10.4551,-5.22757,-0.161446,-8.95999,206.948,-11.0514
23568,-3.01211,-11.8006,-5.9003,0.656525,-15.904,331.099,-1.50605
37486,-4.00658,-12.3409,-6.17045,0.487082,-1.63128,115.966,-5.63787
1748,-3.43498,-10.874,-1.71749,0.818015,-5.26486,298.499,-1.71749
18294,-1.21546,-10.2818,-0.607731,0.630591,-0.613493,404.548,-0.607731
15526,-0.91529,-10.2166,-5.10832,-0.498036,-2.70246,177.1,-3.61775
19802,-2.82594,-14.6262,-7.31309,0.0738623,-10.3491,156.847,-13.175
10370,2.1957,-10.4181,-5.20905,-0.7309,-16.5349,196.981,-14.3392
15908,-0.904004,-11.6501,-0.452002,0.866981,-0.75024,106.038,-0.452002
12702,-4.03615,-11.4816,-5.74082,0.216527,-24.6533,216.998,-28.6894
33754,-4.60046,-13.7766,-2.30023,0.475898,-6.54185,379.636,-11.1423
12346,-1.65182,-10.5702,-0.82591,-0.75419,-2.59163,238.277,-4.24345
27889,-3.6082,-11.7728,-5.8864,0.695909,-13.6781,348.214,-1.8041
27134,-0.826949,-14.9798,-0.413475,0.767791,-1.73925,206.466,-0.413475
32032,-1.49769,-13.7828,-0.748844,-0.678997,-0.496933,365.791,-1.99462
23163,0.293546,-13.0688,-6.53439,-0.979669,-8.57376,191.05,-8.28021
24032,3.12626,-11.6685,-5.83425,-0.983813,-18.531,233.593,-15.4047
31255,-3.26216,-10.8928,-1.63108,-0.814013,-3.73331,230.878,-6.99547
28007,0.0363063,-12.9517,0.0181532,0.946882,0.0109849,262.504,0.0181532
27677,-4.29214,-11.7347,-5.86735,-0.636403,-21.3274,186.89,-25.6196
1043,-0.414882,-12.6707,-0.207441,-0.471605,-0.03811,402.59,-0.452992
35045,3.02942,-13.3962,-6.6981,-0.694293,-5.89323,444.719,-2.86382
8565,-1.96547,-14.6162,-7.30809,-0.410321,-15.4931,304.929,-17.4585
5841,-2.06432,-13.4699,-6.73494,-0.722102,-10.688,416.492,-12.7523
8494,1.83314,-13.0214,0.916571,-0.423514,1.52838,214.129,0.916571
17134,1.64766,-10.712,-5.35598,-0.622817,-0.620075,389.26,0.823829
29846,-3.27885,-13.4878,-1.63942,0.233255,-7.2501,273.462,-10.529
4009,0.66643,-10.4474,-5.22371,0.213246,-6.31514,195.194,-5.64871
33897,-3.89388,-10.0893,-5.04467,-0.40726,-4.562,489.564,-8.45588
36550,-0.204371,-11.6611,-5.83053,0.483356,-20.9377,284.67,-21.1421
37666,-1.80532,-14.7552,-0.902658,-0.595532,-2.50128,265.092,-4.3066
30976,-1.28984,-10.3169,-5.15847,0.0155337,-18.9667,155.407,-20.2565
33399,-3.88629,-10.8919,-1.94314,-0.380277,-3.31524,187.937,-7.20153
22400,3.40193,-13.2253,-6.61267,0.438926,-23.6882,290.621,-20.2863
13514,-2.78315,-11.3651,-5.68253,0.36145,-6.25602,182.429,-9.03917
15865,-1.17318,-14.7137,-7.35686,-0.10645,-29.8392,481.418,-31.0124
15083,4.35502,-10.1755,-5.08776,-0.227753,-12.3409,189.058,-7.98588
18197,-1.10933,-14.8463,-7.42314,0.537931,-24.7971,356.988,-0.554667
37522,2.96378,-13.6149,-6.80747,0.144642,-6.90302,436.429,-3.93924
22133,-3.55411,-10.3691,-5.18455,0.416482,-25.1476,262.495,-28.7017
8019,-1.17774,-10.9304,-0.58887,-0.939268,-2.92684,446.416,-4.10457
10200,2.94972,-13.9247,1.47486,-0.899212,1.68889,333.18,1.47486
14168,-3.464,-12.4156,-6.20782,0.0917874,-25.6082,442.611,-29.0722
16690,-3.51258,-14.9596,-7.47978,-0.0431421,-24.3252,183.691,-27.8378
14438,-0.0917835,-14.4936,-7.24682,0.703308,-24.0959,389.103,-0.0458918
14573,1.65573,-12.8042,0.827867,0.442901,0.73339,354.482,0.827867
26051,2.43982,-10.4166,-5.20829,0.358075,-7.24072,346.205,-4.8009
25330,3.91333,-13.7425,1.95667,0.970987,8.27177,366.942,1.95667
11355,-0.253221,-13.0576,-6.52878,-0.430955,-23.8188,416.29,-24.072
5219,-3.4492,-11.8085,-5.90427,0.723223,-25.8395,421.912,-1.7246
20533,-0.00446641,-12.5565,-6.27823,-0.0358175,-10.241,393.519,-10.2455
13152,-1.55396,-12.9731,-6.48654,0.570585,-27.4781,235.056,-0.776978
36054,-2.79163,-14.9545,-7.47724,-0.733084,-25.1633,400.58,-27.9549
29782,-0.0610228,-10.787,-0.0305114,-0.653344,-0.145538,236.551,-0.206561
34606,-3.21531,-10.2786,-5.13931,0.626892,-10.5601,239.35,-1.60766
10263,-1.9308,-14.7563,-7.37817,-0.331658,-14.7123,361.449,-16.6431
6346,0.50085,-14.7324,-7.36622,0.995742,-19.2941,186.986,0.250425
16794,3.9524,-10.4308,-5.21538,-0.93413,-8.30826,309.902,-4.35586
12481,3.44899,-10.8909,-5.44545,-0.507807,-16.4724,372.392,-13.0234
17317,-2.76033,-10.4516,-5.22581,0.583261,-19.1037,402.267,-1.38016
35075,0.82472,-10.7025,0.41236,0.945116,0.0232945,371.796,0.41236
16841,4.63321,-10.4481,-5.22405,0.274289,-9.11776,315.618,-4.48456
32487,-0.718065,-14.8742,-7.43711,-0.861539,-23.3187,263.006,-24.0367
10465,-4.80794,-11.0178,-2.40397,0.664754,-11.9875,464.111,-2.40397
38552,1.5206,-10.4361,-5.21807,0.692235,-19.9022,401.641,0.760301
37110,2.25822,-13.0174,-6.50871,0.170639,-10.8569,481.132,-8.59868
23339,-3.0121,-12.9346,-1.50605,0.314194,-6.75471,408.992,-9.76681
4962,4.76805,-12.7617,-6.38086,-0.185783,-0.801051,194.095,2.38402
1282,-3.7388,-13.4968,-6.74842,0.780594,-2.32112,105.588,-1.8694
36510,0.37886,-11.839,-5.91948,0.332998,-10.6744,340.282,-10.2956
13039,1.04673,-14.4333,-7.21666,0.43734,-16.2614,106.382,-15.2147
20807,-4.33159,-10.1443,-2.1658,0.886077,-7.29701,459.396,-2.1658
38562,-0.163584,-12.2468,-6.12339,-0.241396,-15.5258,215.954,-15.6894
36978,-4.82174,-11.6501,-5.82506,0.61517,-21.9398,280.305,-2.41087
28606,-1.59565,-14.0545,-7.02726,0.643384,-4.98805,419.053,-0.797824
10869,2.0337,-13.4411,1.01685,-0.825575,1.33453,159.104,1.0
32459,-2.82969,-13.8137,-6.90684,0.728112,-20.5047,130.698,-1.41485
15368,-0.266511,-12.5418,-6.2709,0.0621431,-3.59055,432.206,-3.85706
34984,-2.38749,-12.7596,-6.37981,-0.792119,-7.17561,217.531,-9.5631
14452,-2.75479,-13.5971,-6.79857,0.325162,-12.7552,134.028,-15.51
24889,-2.05649,-13.8937,-1.02825,0.29531,-2.30751,188.064,-4.364
19034,-2.84919,-10.009,-5.00452,-0.945718,-21.6919,356.1,-24.5411
35567,-3.92063,-14.7447,-7.37237,0.892945,-24.8303,302.141,-1.96032
7665,-1.99732,-10.2509,-0.99866,-0.638858,-0.0329491,369.952,-2.03027
39332,-1.39998,-10.3235,-0.699988,-0.978501,-0.274299,176.336,-1.67427
33437,2.42585,-14.8393,-7.41964,0.24005,-6.146,268.518,-3.72016
9235,4.6708,-13.4976,-6.74881,-0.820291,-13.5271,381.089,-8.8563
27401,0.47614,-11.3953,-5.69767,0.89095,-8.6213,442.61,0.23807
39393,3.6198,-10.3163,1.8099,-0.895089,7.25552,252.689,1.0
22510,3.13854,-11.9552,-5.97761,-0.914305,-25.4669,308.668,-22.3283
39668,-0.552617,-11.0361,-0.276309,-0.253495,-0.372072,224.198,-0.924689
17224,-0.16242,-11.6827,-5.84134,-0.114893,-19.6035,433.258,-19.766
3705,-2.53912,-12.1235,-6.06176,0.679506,-15.8317,316.612,-1.26956
6948,1.1361,-10.0014,-5.00071,-0.952696,-20.2494,180.404,-19.1133
32442,4.07295,-11.8679,-5.93397,0.597976,-11.4007,413.135,2.03647
5211,0.597028,-13.1405,-6.57027,-0.563389,-18.4553,314.564,-17.8583
35888,-4.62973,-11.4681,-5.73404,0.713882,-4.77702,253.635,-2.31486
3619,0.00458747,-12.6841,-6.34206,0.678598,-20.3097,244.388,0.00229373
25516,4.61012,-13.9803,-6.99015,0.540996,-21.441,314.505,2.30506
9301,0.653671,-10.4624,0.326836,0.715328,0.20615,329.063,0.326836
33526,-0.865785,-13.5266,-6.76332,0.559901,-15.5575,370.301,-0.432892
7330,2.27932,-11.6543,1.13966,0.304459,3.54703,276.907,1.0
1503,-0.72567,-14.3261,-7.16303,0.169133,-1.608,444.013,-2.33367
9284,-2.86616,-13.6141,-1.43308,-0.804924,-7.05137,205.025,-9.91753
61,3.25416,-12.5803,-6.29016,0.233513,-24.3988,188.043,-21.1446
27461,2.06841,-12.9924,-6.49621,0.178359,-0.178582,125.323,1.03421
30634,-4.51851,-12.9284,-2.25925,0.106133,-6.42016,214.151,-10.9387
10138,-4.268,-11.3495,-5.67473,-0.0948125,-19.4618,263.412,-23.7298
35214,3.3972,-12.7779,1.6986,-0.542506,1.95395,164.895,1.0
26697,-1.92828,-12.748,-6.37401,0.213834,-9.04689,134.335,-10.9752
26295,2.57592,-14.6972,-7.34862,0.673157,-22.1942,233.179,1.28796
18372,-4.10228,-10.4829,-5.24147,-0.601852,-20.6986,336.785,-24.8009
532,-3.30135,-10.6189,-5.30943,0.848213,-8.07069,484.4,-1.65068
3375,4.45615,-11.6748,-5.83741,-0.447561,-22.3602,422.489,-17.9041
1829,-0.333873,-11.8068,-5.90338,0.509661,-14.9113,126.201,-0.166937
4903,-1.86512,-13.399,-0.932558,0.719713,-1.72381,413.257,-0.932558
29462,-1.96295,-10.0516,-5.02582,-0.275934,-14.598,353.494,-16.561
17161,2.06009,-10.8896,1.03005,-0.132257,1.11834,448.224,1.0
30603,-1.13996,-11.3414,-0.56998,-0.740876,-0.388553,138.348,-1.52851
17345,3.46624,-13.9252,-6.96262,0.5307,-19.6252,239.535,1.73312
4265,4.17651,-12.1515,2.08825,0.460995,2.06268,241.983,2.08825
23677,2.79914,-12.0902,-6.0451,-0.673791,-24.5533,485.06,-21.7541
25477,1.34219,-14.0845,0.671095,-0.0293407,3.28021,305.991,0.671095
29541,-0.692345,-14.2216,-7.11082,-0.393321,-25.0751,429.872,-25.7675
33136,2.97029,-11.0725,-5.53624,-0.954862,-26.6484,391.598,-23.6781
22358,-1.00416,-11.5737,-5.78683,0.509886,-17.3148,143.864,-0.502078
24216,-0.705551,-13.047,-0.352776,-0.772288,-0.703033,311.887,-1.40858
18068,0.3807,-10.8502,0.19035,-0.176468,0.388165,140.708,0.19035
11127,-1.96071,-13.9053,-6.95265,-0.810709,-30.9642,304.499,-32.9249
27022,-2.49372,-10.3857,-5.19285,0.211003,-11.0101,175.372,-13.5038
26222,3.99295,-10.5129,-5.25643,-0.00600017,-24.402,357.806,-20.4091
25486,-4.11054,-10.1561,-5.07805,-0.94852,-10.0096,302.076,-14.1202
38836,-3.26383,-11.8029,-5.90146,0.834094,-29.2697,151.688,-1.63191
4968,-4.67703,-13.7714,-2.33851,0.766551,-10.8113,496.474,-2.33851
28898,3.492,-14.792,-7.39598,-0.0269403,-35.6708,486.024,-32.1788
9021,0.405121,-12.5163,-6.25817,-0.864666,-9.97925,388.431,-9.57413
24144,0.333123,-10.0491,-5.02453,0.18124,-3.02779,203.259,-2.69467
15311,-4.24542,-14.6882,-7.34411,0.870613,-16.8513,186.875,-2.12271
23579,-4.60338,-10.4705,-5.23524,-0.175688,-1.12692,314.196,-5.7303
1631,2.79275,-12.3326,-6.16632,0.117787,-5.63066,323.022,-2.83791
31386,-0.123023,-13.006,-6.50302,-0.319146,-0.065784,199.565,-0.188807
31188,-4.24435,-13.6351,-2.12217,0.64433,-10.0228,420.868,-2.12217
29288,4.85904,-14.1405,-7.07023,0.0178917,-21.0374,311.319,-16.1784
17462,3.53191,-10.4761,-5.23805,-0.0733694,-12.5173,446.794,-8.98543
36411,0.726655,-13.3011,-6.65057,-0.788169,-24.542,338.109,-23.8154
19487,3.29752,-14.1959,-7.09796,0.501082,-0.814885,210.337,1.64876
14522,-1.19451,-10.5447,-5.27234,0.735449,-21.868,447.967,-0.597257
3269,-2.7896,-13.3679,-6.68397,0.0089958,-25.2946,113.735,-28.0842
14647,2.01117,-11.3802,-5.69008,-0.775898,-9.21286,288.286,-7.20169
22314,-4.66553,-14.8717,-7.43584,0.681958,-30.948,475.011,-2.33276
38032,0.562718,-12.4111,-6.20554,0.379449,-21.7774,339.453,-21.2147
25221,2.14189,-12.9176,-6.45879,-0.758057,-1.14785,389.836,0.994032
6404,3.00954,-12.4136,-6.20682,-0.298864,-1.41835,227.768,1.50477
28778,-3.15112,-10.2069,-5.10343,0.139879,-20.6554,312.084,-23.8066
22847,-1.76039,-11.0544,-5.52722,0.206503,-3.49223,303.24,-5.25263
35741,-4.60485,-12.2591,-2.30243,-0.350734,-10.4689,344.46,-15.0738
5395,2.55313,-13.0122,-6.50612,-0.444619,-19.1972,260.38,-16.6441
19007,4.08344,-14.0124,2.04172,-0.033585,6.38313,213.365,2.04172
24500,2.65498,-10.6361,-5.31806,0.992164,-5.01495,187.684,1.32749
5018,3.50947,-13.2683,-6.63416,0.0485152,-9.4267,198.783,-5.91723
35545,-3.67823,-12.0721,-6.03603,0.738178,-27.9418,325.536,-1.83911
23477,3.13636,-10.3623,-5.18113,-0.884403,-24.257,370.804,-21.1207
35919,1.43027,-11.8101,-5.90504,-0.448849,-26.5339,222.523,-25.1036
37790,2.01215,-11.8766,1.00607,-0.753932,3.39087,130.693,1.00607
39903,-1.71435,-13.8418,-6.9209,0.00538833,-33.7521,279.633,-35.4665
35980,-0.0543431,-10.871,-5.4355,-0.056284,-10.7816,441.953,-10.8359
11642,-1.58362,-10.1453,-5.07265,0.415545,-3.53944,215.53,-5.12306
32552,-3.43127,-10.2531,-5.12657,0.931479,-22.1544,410.563,-1.71563
19658,-4.16178,-13.9659,-6.98297,-0.818801,-28.1431,254.985,-32.3049
33970,-3.20045,-12.3901,-6.19503,0.89543,-8.66204,498.697,-1.60023
18501,0.0369598,-13.9717,-6.98584,-0.614407,-0.157408,489.215,-0.120448
16079,3.41902,-12.5564,1.70951,0.398313,4.70134,141.243,1.70951
36223,0.0419135,-11.5553,-5.77763,0.732637,-20.1043,194.646,0.0209568
34368,-2.14582,-11.4992,-5.7496,-0.656354,-22.3037,278.218,-24.4496
28578,3.03977,-12.9525,-6.47626,0.598277,-20.3967,304.361,1.51988
3933,0.962845,-14.3926,-7.1963,-0.962061,-2.48009,103.034,-1.51725
39380,-3.95534,-13.4198,-6.7099,0.276245,-6.40257,394.483,-10.3579
22008,-3.18851,-10.2551,-5.12756,0.0148397,-5.86945,498.908,-9.05796
21306,0.962829,-11.1774,-5.58868,-0.241702,-14.1963,496.363,-13.2334
13477,-2.12783,-13.8247,-6.91233,0.125693,-0.25977,403.803,-2.3876
39968,4.39407,-10.8787,-5.43936,0.22473,-19.8948,371.492,-15.5007
3253,-1.06355,-14.471,-7.23548,-0.646101,-25.1726,318.924,-26.2361
33744,-3.23824,-10.3922,-5.19608,0.202792,-4.79071,437.809,-8.02895
7852,-3.33247,-13.165,-1.66624,0.0858749,-4.1696,413.655,-7.50208
29788,0.695103,-11.6907,-5.84535,0.610466,-1.04189,138.789,0.347552
22239,-0.80933,-10.2382,-0.404665,-0.065356,-1.69931,132.55,-2.50864
34713,-4.07053,-14.0549,-7.02744,0.0539599,-24.2334,480.592,-28.3039
37381,-4.15003,-14.9516,-7.47581,0.695271,-24.1026,243.082,-2.07501
14417,4.78476,-11.8354,-5.91772,0.834449,-19.0081,122.258,2.39238
34962,-2.07847,-12.5297,-6.26483,-0.49995,-11.9837,465.544,-14.0621
6748,2.05766,-11.0341,-5.51703,0.0233595,-3.55498,184.171,-1.49732
29556,-4.41867,-10.7747,-5.38735,0.105481,-25.166,367.866,-29.5847
27618,-2.58582,-14.6259,-7.31293,0.187328,-29.3516,225.268,-31.9374
40684,3.58782,-11.1014,-5.55071,-0.406989,-23.0279,442.008,-19.4401
20712,-1.77024,-12.4648,-6.23238,-0.325398,-22.9789,370.183,-24.7491
39328,2.75177,-13.1314,-6.56569,-0.758225,-12.1125,360.953,-9.36071
32810,-4.73365,-13.8269,-2.36683,-0.949529,-7.04873,474.93,-11.7824
5045,4.69999,-14.4664,-7.23318,-0.961333,-27.1733,463.957,-22.4733
37153,-2.57686,-14.5008,-1.28843,0.280173,-4.39141,445.623,-6.96827
38416,0.453867,-14.2516,-7.1258,-0.379459,-27.6006,285.641,-27.1468
19815,-1.27368,-13.9612,-0.636841,0.521283,-1.28146,257.008,-0.636841
22097,0.926665,-14.2546,0.463333,-0.667567,0.995082,336.877,0.463333
34805,-3.01085,-10.1341,-5.06705,0.482202,-6.79821,244.982,-9.80906
22215,-2.11902,-13.4945,-6.74723,-0.552459,-7.95056,347.9,-10.0696
40288,2.55937,-13.2895,-6.64477,-0.125239,-9.81404,143.717,-7.25467
24163,-3.0972,-10.3328,-5.1664,0.862462,-5.25399,336.759,-1.5486
40119,-3.77746,-13.6772,-1.88873,-0.872995,-9.04497,432.972,-12.8224
18881,1.87133,-13.1553,-6.57767,0.48702,-23.4848,225.999,-21.6134
35304,0.123986,-11.5932,0.0619932,0.115139,0.214,469.47,0.0619932
1681,-1.26711,-14.524,-7.26198,0.770534,-13.8647,337.598,-0.633555
4449,-4.11493,-14.0839,-7.04197,-0.742717,-25.8348,419.408,-29.9497
25214,0.181835,-10.4826,0.0909176,-0.117094,0.30216,376.82,0.0909176
11699,-1.62249,-12.694,-6.347,0.831771,-26.907,169.674,-0.811243
16213,1.95847,-14.6098,-7.30488,-0.737384,-4.61586,129.223,-2.65739
3105,2.41455,-12.8544,1.20728,0.183679,1.21077,108.338,1.0
8993,1.40606,-12.5894,0.703032,-0.851773,1.65134,235.753,0.703032
14156,-2.27224,-13.2399,-6.61996,0.552594,-2.89497,406.0,-1.13612
12240,-0.44994,-10.5779,-5.28897,0.494338,-6.67137,476.959,-7.12131
24001,-3.5099,-11.5818,-1.75495,-0.803908,-2.3464,401.791,-5.8563
26082,-4.83093,-14.8922,-2.41547,-0.0781045,-10.5601,196.375,-15.391
8944,-2.94666,-10.0915,-1.47333,0.262639,-4.16676,442.444,-7.11343
26202,2.84139,-12.4826,-6.24129,0.700429,-16.706,202.365,1.4207
6048,3.96637,-10.1565,1.98319,-0.798356,4.74113,102.988,1.98319
9538,-2.58225,-14.2265,-7.11323,-0.743098,-30.5925,387.941,-33.1748
4726,1.09113,-13.3416,0.545567,-0.21769,2.60066,484.153,0.545567
12607,-0.179641,-11.5761,-5.78807,0.446929,-4.6149,371.337,-4.79454
39592,1.80826,-10.6686,-5.33431,0.436263,-12.9053,388.578,-11.0971
17008,-1.76026,-11.2739,-5.63694,-0.715288,-8.46362,372.441,-10.2239
7686,2.34441,-12.5012,1.17221,-0.746152,0.440534,130.057,1.0
2300,1.50648,-12.5072,-6.25358,0.0209204,-26.1607,345.264,-24.6543
40049,2.52331,-12.6259,-6.31296,-0.238581,-15.8456,127.822,-13.3223
20020,4.15065,-13.9164,2.07532,0.64749,2.11043,407.21,2.07532
7134,-1.41863,-12.7249,-0.709314,-0.160179,-2.47089,409.519,-3.88952
6478,1.83948,-11.4057,-5.70283,-0.970909,-25.8385,133.915,-23.999
16606,2.49106,-12.3117,-6.15585,0.28327,-11.9542,329.388,-9.46317
20624,1.68842,-12.8703,-6.43517,-0.475216,-16.9038,427.049,-15.2154
37102,-2.29619,-14.8825,-7.44127,0.532252,-10.0853,328.276,-1.14809
29869,-0.29506,-12.3898,-0.14753,0.367285,-0.437655,161.068,-0.732715
6390,3.93612,-10.1606,-5.08031,0.49844,-21.5688,320.18,-17.6326
17607,-4.0294,-12.6283,-2.0147,-0.330971,-6.34471,415.494,-10.3741
11436,1.00333,-14.1613,0.501663,-0.880793,0.657623,366.172,0.501663
39959,-2.25329,-12.3379,-6.16893,0.492763,-15.8513,394.311,-18.1046
39789,-4.70534,-10.6036,-2.35267,0.855916,-5.87046,132.114,-2.35267
14812,0.866591,-13.1531,0.433296,0.302703,0.366926,239.471,0.433296
35363,0.695347,-14.3583,0.347674,-0.407933,1.66114,385.44,0.347674
2362,2.68336,-13.5874,-6.79368,0.208517,-24.1663,290.88,-21.483
38790,0.790379,-13.9808,-6.99038,0.157625,-24.8355,301.904,-24.0451
29185,0.895469,-11.3399,-5.66995,-0.476647,-21.4104,253.953,-20.5149
25331,-3.67379,-14.8813,-7.44067,-0.421598,-14.8423,405.563,-18.5161
10721,2.3241,-14.7245,-7.36226,-0.12158,-22.5226,292.681,-20.1985
8879,2.2978,-12.6415,-6.32077,0.866048,-28.2964,341.708,1.1489
33015,-2.39374,-11.9026,-5.95132,-0.959718,-3.36243,303.017,-5.75618
28793,-0.425387,-14.1696,-7.0848,0.246582,-21.0777,381.608,-21.5031
9728,-3.44697,-13.7628,-6.88139,-0.162117,-15.7043,146.306,-19.1513
10012,-3.95689,-13.4278,-6.71391,0.281987,-15.4616,438.277,-19.4185
10986,3.27691,-12.7715,-6.38573,0.264412,-1.98171,440.572,1.2952
40719,0.246819,-13.2695,-6.63475,-0.142838,-3.49091,264.459,-3.24409
30188,0.616324,-13.9517,-6.97585,-0.266846,-9.21211,236.452,-8.59579
25932,1.4396,-14.0565,-7.02823,0.511327,-28.9054,385.574,0.719802
30440,3.19406,-14.2725,-7.13623,0.80665,-13.2986,127.574,1.59703
23269,-2.48417,-10.7859,-5.39297,-0.823655,-14.9833,240.658,-17.4675
18406,-4.89086,-11.8621,-5.93104,0.93517,-29.5411,327.972,-2.44543
15296,-2.66264,-12.2607,-6.13035,0.604243,-1.92727,226.885,-1.33132
37589,2.34746,-13.7896,-6.89482,-0.41048,-12.3243,190.569,-9.9768
23955,-3.61818,-13.3246,-6.66229,-0.646554,-11.2894,285.755,-14.9076
8920,-4.85476,-14.9172,-7.45861,-0.867142,-7.03006,177.155,-11.8848
7745,0.0773504,-12.4759,-6.23795,0.490345,-27.0902,147.519,-27.0128
32772,3.68881,-12.8465,1.8444,0.328529,0.835538,425.804,1.8444
10351,4.31659,-13.5879,2.1583,-0.855401,3.77261,421.236,2.1583
35897,2.64836,-13.2756,-6.63779,-0.0606387,-15.924,349.733,-13.2757
40209,1.3687,-11.2146,-5.6073,-0.0314413,-24.3714,305.164,-23.0027
27644,-3.51621,-11.9354,-5.96769,-0.501848,-9.69697,319.694,-13.2132
38411,-2.16292,-14.0536,-1.08146,-0.936568,-5.27229,228.589,-7.43522
40,0.310706,-11.0243,-5.51216,0.746598,-7.58896,250.971,0.155353
37288,0.837701,-13.9143,0.41885,-0.0364492,0.734655,384.229,0.41885
4729,1.37339,-10.8769,-5.43847,0.457339,-12.3799,460.571,-11.0066
37269,-1.8455,-11.4137,-5.70687,-0.794328,-27.0089,168.269,-28.8544
29089,2.22978,-13.5437,-6.77183,-0.337728,-23.0516,329.881,-20.8218
35065,1.51462,-13.08,-6.54001,0.187629,-32.2441,270.663,-30.7295
686,3.84357,-12.1542,-6.07711,-0.300613,-16.928,361.21,-13.0844
19314,-0.220875,-12.4682,-0.110437,-0.0158044,-0.131517,357.822,-0.352392
28296,-0.855243,-10.5476,-0.427622,-0.570338,-1.1713,244.144,-2.02654
22952,-1.99031,-12.7959,-6.39793,-0.384687,-26.0777,279.217,-28.068
13307,-3.21902,-12.5293,-6.26466,0.380612,-19.5213,219.949,-22.7403
12296,-3.28149,-10.3251,-1.64074,0.262383,-2.03848,457.768,-5.31996
31199,2.8587,-11.7945,-5.89726,-0.942161,-14.1811,115.082,-11.3224
14786,2.29098,-13.2114,-6.60572,-0.602115,-15.6228,421.139,-13.3318
3935,1.17717,-10.3873,-5.19366,-0.996029,-19.511,458.732,-18.3338
31178,-4.63988,-10.8023,-5.40114,-0.591201,-19.4924,213.687,-24.1323
1045,-4.07701,-12.9585,-6.47927,-0.807693,-25.7691,138.719,-29.8461
16262,1.31393,-12.7301,-6.36506,0.258665,-1.59455,392.731,-0.280621
1647,-3.68748,-13.528,-6.76402,-0.909558,-27.3369,183.861,-31.0243
19042,3.77909,-10.9522,1.88954,-0.719229,6.49304,337.795,1.88954
7264,-3.28622,-11.5639,-5.78194,0.952542,-3.15422,233.079,-1.64311
29234,0.22686,-11.708,0.11343,-0.887317,0.312268,146.756,0.11343
27410,-2.85789,-11.809,-1.42894,-0.701458,-4.6979,149.494,-7.55579
39996,1.4139,-13.3066,-6.65329,-0.571013,-31.2519,470.109,-29.838
